,index,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all,month,year,median_income,median_age,pop,pop_density,over60,casesper100k,casesper100klog,region,pct_min,new_cases_per100k
489,137428,2020-12-26,Tama,Iowa,19171.0,1739,55.0,6.0,,,,-0.274,12,2020,30623.0,41.8,17767,24.64177,24.241571452693194,9787.808859120842,3.990685479658131,IA,7.767208870377667,
490,137707,2020-12-26,Wapello,Iowa,19179.0,3042,90.0,0.0,,,,-0.0446,12,2020,27905.0,39.8,35625,82.4971,22.203508771929823,8538.947368421053,3.931404336700413,IA,10.430877192982457,
491,137985,2020-12-26,Warren,Iowa,19181.0,3653,33.0,7.0,,,,-0.114,12,2020,39189.0,38.3,46225,81.12111999999998,18.94429421308816,7902.650081124932,3.897772752380706,IA,2.41211465657112,
492,138260,2020-12-26,Webster,Iowa,19187.0,4336,61.0,4.0,,,,-0.306,12,2020,25830.0,40.0,38013,53.11908,22.594901744140163,11406.624049667218,4.057157127893753,IA,7.65001446873438,
493,138540,2020-12-26,Woodbury,Iowa,19193.0,12058,163.0,7.0,,,0.118,0.0648,12,2020,30541.0,35.1,102172,117.0578,17.990251732372858,11801.667775907294,4.071943384822466,IA,16.099322710723094,
494,138829,2020-12-26,Butler,Kansas,20015.0,4897,18.0,0.0,,,-0.258,-0.0948,12,2020,32402.0,37.2,65880,46.07433,17.80661809350334,7433.211900425016,3.8711765135205014,KS,5.613236187006679,
495,139098,2020-12-26,Cowley,Kansas,20035.0,2328,9.0,0.0,,,-0.253,0.121,12,2020,26974.0,38.5,36311,32.25493,21.53066563851175,6411.280328275177,3.8069447664893143,KS,11.831125554239765,
496,139355,2020-12-26,Dickinson,Kansas,20041.0,1129,14.0,0.0,,,,0.055,12,2020,26855.0,41.4,19754,23.32033,23.48385137187405,5715.298167459755,3.757038892492382,KS,4.66740913232763,
497,139640,2020-12-26,Douglas,Kansas,20045.0,6146,31.0,0.0,,,-0.563,-0.218,12,2020,26292.0,28.4,110826,243.1084,13.123274321910026,5545.630086802736,3.7439508972255715,KS,9.030371934383629,
498,139900,2020-12-26,Ellis,Kansas,20051.0,3132,34.0,0.0,,,,0.0406,12,2020,26676.0,32.2,28452,31.61641,18.1604105159567,11008.013496415015,4.041708953360093,KS,5.416139462955154,
499,140185,2020-12-26,Ford,Kansas,20057.0,5039,10.0,0.0,,,-0.287,0.288,12,2020,29089.0,30.4,33848,30.81936,13.932876388560624,14887.142519498935,4.17281134603253,KS,53.29709288584259,
500,140460,2020-12-26,Harvey,Kansas,20079.0,2444,26.0,0.0,,,,0.214,12,2020,30756.0,38.9,34684,64.25887,22.454157536616307,7046.47676161919,3.8479720240191684,KS,12.429362241955944,
501,140740,2020-12-26,Jackson,Kansas,20085.0,991,10.0,0.0,,,,-0.0354,12,2020,30334.0,40.7,13462,20.51455,21.5644035061655,7361.461892735107,3.866964068264548,KS,3.795869855890655,
502,141016,2020-12-26,Jefferson,Kansas,20087.0,1087,10.0,0.0,,,,-0.112,12,2020,35862.0,42.6,19126,35.9124,21.75572519083969,5683.362961413782,3.754605392646093,KS,2.316218759803409,
503,141287,2020-12-26,Labette,Kansas,20099.0,1679,10.0,0.0,,,,0.128,12,2020,25772.0,40.5,21607,33.48393,22.812051649928264,7770.629888462073,3.8904562242057668,KS,8.714768362104873,
504,141571,2020-12-26,Leavenworth,Kansas,20103.0,4823,38.0,0.0,,,,-0.0804,12,2020,32466.0,37.4,76227,164.6972,16.306558043737788,6327.154420349745,3.801208433967194,KS,15.058968606924054,
505,141850,2020-12-26,Lyon,Kansas,20111.0,3255,57.0,0.0,,,,-0.394,12,2020,26439.0,32.5,33690,39.75343,17.42059958444642,9661.620658949243,3.9850499819230905,KS,22.481448501038887,
506,142125,2020-12-26,McPherson,Kansas,20113.0,2239,22.0,0.0,,,,-0.243,12,2020,31091.0,41.4,29180,32.4845,23.91363947909527,7673.06374228924,3.8849688060215977,KS,4.520219328307059,
507,142405,2020-12-26,Mitchell,Kansas,20123.0,361,0.0,0.0,,,,0.0356,12,2020,27353.0,45.6,6373,9.081038,28.134316648360272,5664.522203044092,3.753163283425792,KS,1.3494429624980384,
508,142678,2020-12-26,Montgomery,Kansas,20125.0,1985,6.0,0.0,,,,0.196,12,2020,24542.0,39.9,35471,55.11964,23.204871585238646,5596.120774717375,3.7478870788053693,KS,11.003354853260412,
509,142953,2020-12-26,Osage,Kansas,20139.0,764,6.0,0.0,,,,-0.0159,12,2020,28478.0,42.8,16295,23.09649,23.252531451365446,4688.5547714022705,3.671038993774527,KS,2.3197299785210195,
510,143231,2020-12-26,Pottawatomie,Kansas,20149.0,990,3.0,0.0,,,,0.233,12,2020,34454.0,34.8,21604,25.68781,17.246806147009814,4582.4847250509165,3.661101025988394,KS,5.480466580262915,
511,143501,2020-12-26,Pratt,Kansas,20151.0,666,17.0,0.0,,,,0.142,12,2020,27764.0,40.9,9656,13.13661,24.161143330571665,6897.265948632975,3.838676972081008,KS,6.61764705882353,
512,143626,2020-12-26,Rawlins,Kansas,20153.0,306,3.0,0.0,,,,0.0791,12,2020,27957.0,51.3,2519,2.35549,34.25962683604605,12147.677649861056,4.084493258983467,KS,3.493449781659389,
513,143908,2020-12-26,Reno,Kansas,20155.0,6724,91.0,0.0,,,-0.33,0.333,12,2020,26565.0,39.9,64511,51.389,22.865867836493003,10423.028630776145,4.017993930721533,KS,11.066329773216971,
514,144190,2020-12-26,Riley,Kansas,20161.0,4673,20.0,0.0,,,-0.503,-0.167,12,2020,23025.0,24.3,71115,116.6257,10.44505378612107,6571.046895872882,3.8176345666496756,KS,12.852422133164591,
515,144462,2020-12-26,Saline,Kansas,20169.0,4032,48.0,0.0,,,-0.468,-0.0641,12,2020,29229.0,37.8,55606,77.20645,19.871956263712548,7251.016077401719,3.8603988680729904,KS,12.978815235765925,
516,144745,2020-12-26,Sedgwick,Kansas,20173.0,36975,256.0,0.0,,,-0.362,-0.0685,12,2020,30468.0,34.2,498365,499.608,16.341436497346322,7419.260983415769,3.87036064829673,KS,22.23330290048458,
517,145009,2020-12-26,Seward,Kansas,20175.0,3491,20.0,0.0,,,,-0.0265,12,2020,27166.0,28.9,22952,35.89068,12.029452771000347,15210.003485535028,4.182129313576237,KS,59.96863018473335,
518,145286,2020-12-26,Shawnee,Kansas,20177.0,10896,195.0,0.0,,,-0.409,0.0208,12,2020,31826.0,38.1,177934,327.0747,20.270437353175897,6123.618869918059,3.7870081526594075,KS,19.435858239571978,
519,145474,2020-12-26,Thomas,Kansas,20193.0,890,7.0,0.0,,,,0.127,12,2020,29763.0,36.6,7900,7.350981,20.151898734177216,11265.822784810127,4.051762915354471,KS,5.30379746835443,
520,145755,2020-12-26,Anderson,Kentucky,21005.0,925,2.0,51.0,,,,-0.0371,12,2020,31028.0,38.4,21421,106.1328,17.72092806124831,4318.192427991224,3.6353019915305613,KY,3.3658559357639697,
521,146043,2020-12-26,Bourbon,Kentucky,21017.0,848,1.0,10.0,,,,0.262,12,2020,26389.0,40.7,19985,68.98055,21.73630222667,4243.182386790092,3.62769169966059,KY,12.839629722291718,
522,146317,2020-12-26,Breckinridge,Kentucky,21027.0,620,5.0,11.0,,,,0.0864,12,2020,23373.0,41.6,20059,35.36668,22.50859963108829,3090.8818983997207,3.490082411128269,KY,2.9114113365571566,
523,146592,2020-12-26,Bullitt,Kentucky,21029.0,3954,30.0,53.0,,,,0.194,12,2020,31348.0,38.2,74319,250.2122,17.025255991065542,5320.308400274493,3.725936807606219,KY,2.0479285243342886,
524,146859,2020-12-26,Caldwell,Kentucky,21033.0,861,15.0,10.0,,,,0.0106,12,2020,26292.0,42.6,12984,37.65759,25.115526802218113,6631.238447319779,3.8215946446354794,KY,6.138324091189157,
525,147134,2020-12-26,Campbell,Kentucky,21037.0,4381,35.0,0.0,,,-0.268,0.0677,12,2020,32375.0,37.0,90336,597.0328,18.1179153382926,4849.672334396032,3.68571239671135,KY,4.189913212894085,
526,147400,2020-12-26,Carter,Kentucky,21043.0,1307,6.0,33.0,,,,0.166,12,2020,19272.0,39.3,27720,67.69299000000001,21.356421356421357,4715.007215007215,3.673482361640775,KY,1.6883116883116882,
527,147687,2020-12-26,Clark,Kentucky,21049.0,1403,15.0,24.0,,,,0.27,12,2020,27322.0,39.8,35613,141.062,20.65818661724651,3939.5726279729315,3.595449111323007,KY,7.2978968354252665,
528,147970,2020-12-26,Daviess,Kentucky,21059.0,5495,82.0,132.0,,,-0.237,0.0375,12,2020,27831.0,38.8,96656,210.8799,20.416735639794734,5685.110081112399,3.754738878374118,KY,7.398402582353915,
529,148191,2020-12-26,Elliott,Kentucky,21063.0,756,1.0,7.0,,,,0.0205,12,2020,16880.0,39.9,7852,33.51041,20.54253693326541,9628.120224146714,3.983541504573238,KY,4.202750891492613,
530,148487,2020-12-26,Fayette,Kentucky,21067.0,22588,155.0,423.0,,,-0.357,0.147,12,2020,30181.0,33.7,295803,1042.847,15.342981646568832,7636.163257303003,3.8828752048169535,KY,21.44873446178707,
531,148747,2020-12-26,Fleming,Kentucky,21069.0,667,2.0,45.0,,,,0.236,12,2020,23978.0,40.1,14348,41.16575,21.17368274323948,4648.731530526903,3.66733446591262,KY,2.313911346529133,
532,149018,2020-12-26,Hancock,Kentucky,21091.0,413,12.0,5.0,,,,0.212,12,2020,29008.0,39.5,8565,45.6429,20.52539404553415,4821.949795680093,3.6832226843548717,KY,1.973146526561588,
533,149298,2020-12-26,Hardin,Kentucky,21093.0,5679,42.0,75.0,,,-0.43,-0.0302,12,2020,30512.0,35.0,105543,169.3354,15.789772888775193,5380.745288650124,3.730842434092225,KY,16.668087888348825,
534,149592,2020-12-26,Harrison,Kentucky,21097.0,702,1.0,13.0,,,,0.0377,12,2020,24369.0,40.7,18846,61.51503,21.04425342247692,3724.928366762178,3.571117925347657,KY,3.8310516820545475,
535,149875,2020-12-26,Henderson,Kentucky,21101.0,2796,48.0,31.0,,,,0.129,12,2020,26733.0,39.8,46250,105.9154,20.27675675675676,6045.405405405405,3.7814254299985923,KY,9.617297297297297,
536,150151,2020-12-26,Hopkins,Kentucky,21107.0,2533,95.0,53.0,,,-0.0346,0.176,12,2020,26085.0,40.4,46920,86.56905,21.585677749360613,5398.550724637681,3.7322771863470563,KY,8.141517476555839,
537,150414,2020-12-26,Jackson,Kentucky,21109.0,820,19.0,18.0,,,,-0.507,12,2020,20182.0,39.5,13494,39.09032,19.690232696013048,6076.774862902031,3.783673146564441,KY,0.7410701052319549,
538,150708,2020-12-26,Jefferson,Kentucky,21111.0,50460,630.0,177.0,,,-0.328,0.101,12,2020,31170.0,37.9,741096,1948.118,18.966368729557303,6808.8344829819625,3.8330727769744515,KY,25.204292021546465,
539,150988,2020-12-26,Jessamine,Kentucky,21113.0,2524,44.0,32.0,,,-0.44,0.153,12,2020,27057.0,35.8,48586,282.2871,16.556209607705927,5194.912114600914,3.7155782047388715,KY,5.870003704770922,
540,151272,2020-12-26,Kenton,Kentucky,21117.0,8406,79.0,0.0,,,0.354,-0.132,12,2020,32892.0,36.0,159720,996.6941,16.435011269722015,5262.960180315552,3.7212300841471184,KY,7.252692211369897,
541,151549,2020-12-26,Laurel,Kentucky,21125.0,3462,12.0,87.0,,,,0.0302,12,2020,22721.0,38.4,58849,135.6115,18.824449013577127,5882.852724770175,3.7695879761079554,KY,1.9269656238848578,
542,151830,2020-12-26,Madison,Kentucky,21151.0,5597,30.0,92.0,,,-0.331,0.185,12,2020,22905.0,33.7,82916,189.6121,16.330985575763425,6750.205026774085,3.829316964037597,KY,6.541560133146799,
543,152102,2020-12-26,Marion,Kentucky,21155.0,1486,20.0,14.0,,,,0.163,12,2020,23359.0,37.8,19820,57.78287,18.713420787083756,7497.477295660948,3.8749151592752997,KY,10.524722502522703,
544,152378,2020-12-26,Mercer,Kentucky,21167.0,1292,6.0,34.0,,,,0.0597,12,2020,27340.0,41.7,21331,85.73649,22.582157423468193,6056.912474801931,3.7822512979516967,KY,5.883456003000328,
545,152668,2020-12-26,Montgomery,Kentucky,21173.0,1328,12.0,25.0,,,,0.153,12,2020,24173.0,38.0,26499,134.2634,18.89882637080645,5011.509868296917,3.6999685898754304,KY,5.249254688856183,
546,152956,2020-12-26,Nelson,Kentucky,21179.0,2733,17.0,33.0,,,,0.373,12,2020,30824.0,37.7,43437,104.0377,17.383797223565164,6291.870985565301,3.7987798088604166,KY,7.0700094389575705,
547,153230,2020-12-26,Nicholas,Kentucky,21181.0,250,3.0,14.0,,,,0.0243,12,2020,21681.0,40.5,7135,36.55775,21.89208128941836,3503.85423966363,3.5445460312213717,KY,1.948142957252978,
548,153497,2020-12-26,Ohio,Kentucky,21183.0,1433,30.0,0.0,,,,0.0388,12,2020,23272.0,39.1,23842,40.59775,21.575371193691808,6010.401811928529,3.7789035067565053,KY,4.362050163576881,
549,153777,2020-12-26,Oldham,Kentucky,21185.0,3552,48.0,69.0,,,,0.404,12,2020,41157.0,39.0,60316,322.1691,14.952914649512564,5888.984680681743,3.7700404245686006,KY,7.88016446713973,
550,154060,2020-12-26,Pulaski,Kentucky,21199.0,3660,55.0,44.0,,,-0.318,0.218,12,2020,21765.0,41.1,63063,95.78107,22.750265607408465,5803.720089434375,3.7637064584615105,KY,3.242788957074671,
551,154320,2020-12-26,Rowan,Kentucky,21205.0,1153,3.0,29.0,,,0.117,0.0953,12,2020,18303.0,31.7,23333,83.3931,17.181674023914628,4941.499164273775,3.693858726251305,KY,2.755753653623623,
552,154603,2020-12-26,Scott,Kentucky,21209.0,2383,23.0,35.0,,,,-0.0888,12,2020,33307.0,35.0,47173,167.4191,13.870222372967586,5051.618510588684,3.703430545960497,KY,9.45880058508045,
553,154877,2020-12-26,Shelby,Kentucky,21211.0,2899,28.0,38.0,,,,0.0379,12,2020,30536.0,38.3,42074,110.8271,18.198887674098014,6890.24100394543,3.8382344127426187,KY,16.53752911536816,
554,155141,2020-12-26,Todd,Kentucky,21219.0,640,16.0,9.0,,,,0.273,12,2020,26469.0,37.1,12460,33.271370000000005,19.574638844301766,5136.4365971107545,3.7106619316607365,KY,11.958266452648477,
555,155400,2020-12-26,Trigg,Kentucky,21221.0,633,3.0,10.0,,,,0.307,12,2020,27365.0,44.2,14339,32.48281,26.70339633168282,4414.533788967153,3.6448848452703277,KY,9.386986540205037,
556,155676,2020-12-26,Union,Kentucky,21225.0,925,9.0,15.0,,,,0.139,12,2020,25799.0,36.3,15007,43.77148,19.564203371759845,6163.790231225428,3.789847850200266,KY,13.666955420803625,
557,155960,2020-12-26,Warren,Kentucky,21227.0,9716,84.0,133.0,,,-0.236,0.00686,12,2020,25057.0,32.7,113792,210.1033,15.871941788526433,8538.385826771653,3.931375775515011,KY,13.608162260967378,
558,156234,2020-12-26,Washington,Kentucky,21229.0,846,9.0,20.0,,,,0.134,12,2020,26102.0,40.7,11717,39.41584,21.6437654689767,7220.278228215414,3.8585539331168035,KY,9.68677989246394,
559,156510,2020-12-26,Webster,Kentucky,21233.0,711,13.0,14.0,,,,0.00737,12,2020,22344.0,40.1,13621,41.03415,21.011673151750973,5219.881066001028,3.717660607797683,KY,8.391454371925704,
560,156785,2020-12-26,Woodford,Kentucky,21239.0,1199,1.0,15.0,,,,0.291,12,2020,31738.0,41.0,24939,132.1033,19.659970327599343,4807.730863306468,3.681940147877292,KY,11.668471069409357,
561,157065,2020-12-26,Acadia,Louisiana,22001.0,4851,143.0,0.0,,,,-0.0689,12,2020,22795.0,35.7,61773,94.29278,17.77313713110906,7852.945461609441,3.895032581305077,LA,19.806387904100493,
562,157344,2020-12-26,Allen,Louisiana,22003.0,2392,71.0,0.0,,,,0.404,12,2020,22405.0,37.4,25764,33.817809999999994,18.040676913522745,9284.27262847384,3.9677478848325,LA,24.5575221238938,
563,157630,2020-12-26,Ascension,Louisiana,22005.0,7395,114.0,0.0,,,-0.205,0.0525,12,2020,37330.0,34.3,107215,369.7314,13.512101851420045,6897.355780441169,3.8386826284098827,LA,26.927202350417392,
564,157913,2020-12-26,Assumption,Louisiana,22007.0,1276,26.0,0.0,,,,0.00953,12,2020,24504.0,38.9,23421,69.15821,19.260492720208358,5448.102130566585,3.7362452403007933,LA,32.61602835062551,
565,158194,2020-12-26,Beauregard,Louisiana,22011.0,1799,52.0,0.0,,,,0.404,12,2020,25940.0,36.6,35654,30.8068,18.556122735176977,5045.7171705839455,3.7029229031975683,LA,15.8691871879733,
566,158482,2020-12-26,Bossier,Louisiana,22015.0,8297,188.0,0.0,,,-0.215,0.0639,12,2020,29338.0,34.7,116979,139.2513,17.003051829815607,7092.726044845655,3.8508131856331738,LA,26.916797031945904,
567,158773,2020-12-26,Caddo,Louisiana,22017.0,16792,508.0,0.0,,,-0.24,0.404,12,2020,23699.0,36.4,254969,290.2194,19.108205311233913,6585.898677878487,3.8186150449339276,LA,49.57190874184704,
568,159056,2020-12-26,Calcasieu,Louisiana,22019.0,13043,278.0,0.0,,,-0.386,0.294,12,2020,27057.0,35.9,192768,181.231,17.89819887118194,6766.164508632139,3.8303425527665667,LA,27.35256889110226,
569,159338,2020-12-26,Catahoula,Louisiana,22025.0,789,21.0,0.0,,,,0.263,12,2020,23795.0,38.8,10407,14.698529999999998,20.303641779571446,7581.435572211012,3.8797514486476983,LA,32.38205054290382,
570,159620,2020-12-26,De Soto,Louisiana,22031.0,1665,49.0,0.0,,,,0.257,12,2020,25566.0,39.7,26656,30.44386,20.82082833133253,6246.24849939976,3.795619258115645,LA,41.679171668667465,
571,159905,2020-12-26,East Baton Rouge,Louisiana,22033.0,24434,564.0,0.0,,,-0.315,0.0382,12,2020,28441.0,32.6,440171,966.6152,16.033541510004067,5551.024488210263,3.744373143215689,LA,49.02163023006968,
572,160181,2020-12-26,East Feliciana,Louisiana,22037.0,2392,90.0,0.0,,,,-0.139,12,2020,26177.0,41.1,20267,44.69909000000001,19.578625351556717,11802.4374599102,4.071971707820695,LA,45.966349237677015,
573,160462,2020-12-26,Evangeline,Louisiana,22039.0,2499,56.0,0.0,,,,0.161,12,2020,19039.0,35.9,33984,51.30607,18.36452448210923,7353.4604519774,3.8664917610610936,LA,30.626177024482114,
574,160741,2020-12-26,Grant,Louisiana,22043.0,1335,38.0,0.0,,,,0.0032,12,2020,20236.0,36.8,22309,34.69379,17.4324263750056,5984.131964677933,3.7770011622126045,LA,19.72746425209557,
575,161024,2020-12-26,Iberia,Louisiana,22045.0,4587,120.0,0.0,,,-0.155,0.0603,12,2020,24423.0,35.6,73240,127.5712,17.220098306936098,6262.971054068816,3.7967804045023237,LA,35.136537411250686,
576,161317,2020-12-26,Jefferson,Louisiana,22051.0,29462,666.0,0.0,,,-0.296,0.0497,12,2020,29735.0,38.4,432552,1463.145,19.47488394458932,6811.204202038136,3.8332239007625617,LA,38.74424346668146,
577,161600,2020-12-26,Lafayette,Louisiana,22055.0,15859,183.0,0.0,,,-0.486,0.278,12,2020,29443.0,33.2,221578,824.5697,14.95184539981406,7157.299009829496,3.8547491610739963,LA,29.637418877325366,
578,161888,2020-12-26,Lafourche,Louisiana,22057.0,5895,161.0,0.0,,,-0.494,0.125,12,2020,27296.0,36.5,96318,90.1673,17.60522436097095,6120.351336198842,3.786776353353547,LA,17.01966402956872,
579,162164,2020-12-26,LaSalle,Louisiana,22059.0,1115,23.0,0.0,,,,0.0951,12,2020,21949.0,37.9,14890,23.83606,20.530557421087977,7488.247145735392,3.874380169632003,LA,14.103425117528541,
580,162447,2020-12-26,Livingston,Louisiana,22063.0,8260,117.0,0.0,,,-0.395,0.0305,12,2020,31434.0,34.4,128026,197.5196,14.851670754378016,6451.814475184728,3.8096818705641082,LA,8.049927358505304,
581,162726,2020-12-26,Natchitoches,Louisiana,22069.0,2650,57.0,0.0,,,-0.488,0.23,12,2020,18151.0,33.3,39566,31.59593,19.02643683971086,6697.669716423192,3.825923727277965,LA,43.21134307233483,
582,163007,2020-12-26,Ouachita,Louisiana,22073.0,13099,267.0,0.0,,,-0.424,0.113,12,2020,24755.0,34.1,153720,251.8323,17.28207129846474,8521.337496747334,3.9305077663475085,LA,38.36586000520427,
583,163289,2020-12-26,Rapides,Louisiana,22079.0,7721,208.0,0.0,,,-0.409,0.378,12,2020,25418.0,36.9,131613,99.86098,19.12728985738491,5866.4417648712515,3.7683747638647795,LA,34.59460691573021,
584,163578,2020-12-26,St. Charles,Louisiana,22089.0,3391,73.0,0.0,,,,0.133,12,2020,36001.0,36.5,52780,189.1196,14.75558923834786,6424.782114437287,3.8078584038940555,LA,31.638878363016286,
585,163861,2020-12-26,St. James,Louisiana,22093.0,1253,43.0,0.0,,,,-0.0372,12,2020,26341.0,37.9,22102,91.50567,18.382951769070672,5669.170210840648,3.7535194964192877,LA,51.7419238078002,
586,164149,2020-12-26,St. John the Baptist,Louisiana,22095.0,2490,118.0,0.0,,,,0.139,12,2020,27932.0,35.5,45924,215.5336,15.44943820224719,5422.0015678076825,3.7341596388236122,LA,58.25058792788085,
587,164432,2020-12-26,St. Landry,Louisiana,22097.0,6286,196.0,0.0,,,0.0928,-0.155,12,2020,20843.0,36.8,83384,90.2542,19.22790943106591,7538.616521155138,3.877291651923185,LA,42.88952316991269,
588,164711,2020-12-26,St. Martin,Louisiana,22099.0,3588,81.0,0.0,,,,0.0539,12,2020,25297.0,36.3,52160,70.71127,16.825153374233132,6878.834355828221,3.8375148516481907,LA,32.80291411042945,
589,164992,2020-12-26,St. Mary,Louisiana,22101.0,2878,101.0,0.0,,,,-0.0555,12,2020,25255.0,37.5,54650,98.4013,18.353156450137238,5266.239707227814,3.721500623314865,LA,37.84995425434584,
590,165281,2020-12-26,St. Tammany,Louisiana,22103.0,14111,326.0,0.0,,,-0.459,0.0714,12,2020,31566.0,39.3,233740,276.4352,18.76572259775819,6037.0497133567205,3.780824752157532,LA,16.092667065970737,
591,165563,2020-12-26,Tangipahoa,Louisiana,22105.0,8598,170.0,0.0,,,-0.288,0.103,12,2020,23823.0,33.6,121097,153.0404,16.755989000553278,7100.093313624616,3.8512640565114626,LA,33.786138384931085,
592,165852,2020-12-26,Terrebonne,Louisiana,22109.0,5705,147.0,0.0,,,-0.495,0.349,12,2020,25850.0,35.0,111860,90.8091,16.269443947791885,5100.125156445557,3.707580833762004,LA,22.849991060253892,
593,166128,2020-12-26,Vermilion,Louisiana,22113.0,3308,85.0,0.0,,,,0.161,12,2020,26353.0,36.4,57999,49.43661,18.045138709288093,5703.546612872636,3.7561449952180177,LA,16.6675287504957,
594,166406,2020-12-26,Vernon,Louisiana,22115.0,1964,72.0,0.0,,,-0.218,0.105,12,2020,26098.0,29.6,52334,39.4108,13.576260175029617,3752.8184354339433,3.574357553382815,LA,21.435395727442963,
595,166689,2020-12-26,West Baton Rouge,Louisiana,22121.0,1730,47.0,0.0,,,,-0.215,12,2020,32875.0,35.8,23788,123.6419,15.987052295274928,7272.574407264166,3.8616881733015553,LA,40.003363040188326,
596,166979,2020-12-26,Androscoggin,Maine,23001.0,2438,43.0,0.0,,,-0.332,-0.175,12,2020,30206.0,39.8,107702,230.1682,20.074836121891888,2263.6534140498784,3.354809933166378,ME,5.19953204211621,
597,167247,2020-12-26,Aroostook,Maine,23003.0,482,4.0,0.0,,,-0.321,0.079,12,2020,22893.0,45.3,71870,10.77296,26.229302908028387,670.655349937387,2.8264993933821017,ME,1.5611520801447056,
598,167536,2020-12-26,Cumberland,Maine,23005.0,6472,90.0,0.0,,,-0.635,0.0685,12,2020,35560.0,41.0,281674,337.2369,20.40834439813401,2297.691657731988,3.3612917474461077,ME,4.198470572363797,
599,167806,2020-12-26,Hancock,Maine,23009.0,502,11.0,0.0,,,0.041,0.0491,12,2020,29700.0,46.3,54418,34.29216,26.43426807306406,922.4888823551032,2.964961140835515,ME,1.497666213385277,
