"GEO_ID","NAME","B07011_001E","B07011_001M","B07011_002E","B07011_002M","B07011_003E","B07011_003M","B07011_004E","B07011_004M","B07011_005E","B07011_005M","B07011_006E","B07011_006M"
"id","Geographic Area Name","Estimate!!Median income in the past 12 months --!!Total:","Margin of Error!!Median income in the past 12 months --!!Total:","Estimate!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Margin of Error!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Estimate!!Median income in the past 12 months --!!Total:!!Moved within same county","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved within same county","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from abroad","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from abroad"
"0500000US27109","Olmsted County, Minnesota","40157","884","41747","855","33304","4254","25000","5751","30873","3429","20602","2951"
"0500000US27111","Otter Tail County, Minnesota","31660","677","32162","720","26947","4419","25802","4087","27270","8392","-","**"
"0500000US27113","Pennington County, Minnesota","34055","2909","35822","2119","25536","6393","26176","9297","15417","4350","-","**"
"0500000US27115","Pine County, Minnesota","26478","836","26751","830","25913","7632","24107","5449","11875","5801","-","**"
"0500000US27117","Pipestone County, Minnesota","29023","1767","30465","1100","22589","7369","18426","6877","19970","1863","29333","879"
"0500000US27119","Polk County, Minnesota","31715","859","32466","1291","24625","2905","16695","3002","37667","6609","11406","10395"
"0500000US27121","Pope County, Minnesota","33598","1325","34059","1221","34044","14500","27994","7855","30833","8216","40000","9179"
"0500000US27123","Ramsey County, Minnesota","33150","574","35630","454","26045","966","27760","2019","19510","3491","10479","3045"
"0500000US27125","Red Lake County, Minnesota","32688","1944","32966","2094","27500","7490","36354","9890","25625","12011","-","**"
"0500000US27127","Redwood County, Minnesota","29501","1271","30064","898","24306","5233","22266","9591","26042","11290","-","**"
"0500000US27129","Renville County, Minnesota","31212","783","31805","912","19737","7644","25595","3970","24417","2710","26667","4850"
"0500000US27131","Rice County, Minnesota","31174","673","32385","1050","21910","5407","27345","2993","6683","6415","7216","2774"
"0500000US27133","Rock County, Minnesota","32941","2604","32954","3049","43125","8151","16522","13730","27500","13073","-","**"
"0500000US27135","Roseau County, Minnesota","32827","1231","33548","1341","32031","3632","25648","2206","20200","8243","-","**"
"0500000US27137","St. Louis County, Minnesota","29063","607","31612","449","19205","1948","9029","1081","16891","2221","-","**"
"0500000US27139","Scott County, Minnesota","43988","970","44811","1086","40963","4750","36261","5851","34710","4353","28333","18782"
"0500000US27141","Sherburne County, Minnesota","39364","1363","41018","1265","32479","5800","31020","2165","23125","9454","-","**"
"0500000US27143","Sibley County, Minnesota","33260","1648","33853","1704","31250","13327","31211","2424","-","**","-","**"
"0500000US27145","Stearns County, Minnesota","30470","437","32749","861","21207","2141","16607","2246","21192","3063","10242","5445"
"0500000US27147","Steele County, Minnesota","34883","1375","36713","1475","22694","5616","24984","4173","36164","10991","65865","7624"
"0500000US27149","Stevens County, Minnesota","27740","2679","32778","2418","15259","6307","15078","4288","7833","4249","-","**"
"0500000US27151","Swift County, Minnesota","30691","1422","31342","1434","24766","5631","25682","7309","64750","38615","8542","5837"
"0500000US27153","Todd County, Minnesota","28929","1081","29559","1064","23017","5079","27574","5845","23042","2520","-","**"
"0500000US27155","Traverse County, Minnesota","32362","3112","34979","2731","16667","8460","16467","8715","15809","3718","-","**"
"0500000US27157","Wabasha County, Minnesota","34536","1452","35390","1433","33162","10445","29643","5454","19091","5638","-","**"
"0500000US27159","Wadena County, Minnesota","26026","1475","26354","1422","18301","2870","29464","6662","29167","11104","-","**"
"0500000US27161","Waseca County, Minnesota","30688","933","31779","1034","25052","9948","20000","8276","2,500-","***","-","**"
"0500000US27163","Washington County, Minnesota","44418","670","45943","784","37906","3270","36050","2259","35310","7437","33405","6350"
"0500000US27165","Watonwan County, Minnesota","30366","1480","30368","1519","33333","2144","25938","8331","-","**","18611","17428"
"0500000US27167","Wilkin County, Minnesota","36838","3279","37794","2698","21250","16025","36027","7994","14792","8217","-","**"
"0500000US27169","Winona County, Minnesota","27433","900","31414","576","15027","3571","7479","1550","11750","2630","14926","11801"
"0500000US27171","Wright County, Minnesota","40495","743","41460","782","31604","3202","34431","2466","20083","10155","21364","15104"
"0500000US27173","Yellow Medicine County, Minnesota","30470","1415","31044","1254","31250","10423","17170","4555","33015","12230","21071","4271"
"0500000US28001","Adams County, Mississippi","19463","1729","19886","1765","13348","5004","-","**","-","**","-","**"
"0500000US28003","Alcorn County, Mississippi","23918","1574","24837","1402","19634","2899","16086","5613","33454","11985","20667","8446"
"0500000US28005","Amite County, Mississippi","19961","1781","20215","1961","-","**","18983","6838","-","**","-","**"
"0500000US28007","Attala County, Mississippi","20050","1838","20654","1765","13483","1969","24435","2811","9844","9269","-","**"
"0500000US28009","Benton County, Mississippi","26246","2158","25924","2387","26607","16621","31250","18686","34943","23721","-","**"
"0500000US28011","Bolivar County, Mississippi","18718","1698","19661","1789","12750","8151","9000","6297","31522","21890","-","**"
"0500000US28013","Calhoun County, Mississippi","21549","1134","21549","1124","22361","10393","35526","28846","18073","7163","-","**"
"0500000US28015","Carroll County, Mississippi","22450","3173","23353","2686","18400","3639","-","**","-","**","-","**"
"0500000US28017","Chickasaw County, Mississippi","22654","1763","22917","1899","22012","7366","16726","6105","31159","864","-","**"
"0500000US28019","Choctaw County, Mississippi","19340","2169","19638","2208","-","**","18649","16326","8500","1816","-","**"
"0500000US28021","Claiborne County, Mississippi","15877","1318","16303","1358","-","**","6410","1615","-","**","-","**"
"0500000US28023","Clarke County, Mississippi","23381","1986","24476","2312","14276","6860","22188","19834","17232","7113","12188","8866"
"0500000US28025","Clay County, Mississippi","21538","1134","21469","1150","22969","12745","19583","11239","26125","17221","-","**"
"0500000US28027","Coahoma County, Mississippi","17588","1149","17768","1226","19348","6962","13008","5488","-","**","-","**"
"0500000US28029","Copiah County, Mississippi","21718","1476","21530","1511","25662","3958","30012","15403","-","**","-","**"
"0500000US28031","Covington County, Mississippi","19655","1289","19495","1281","25000","22855","-","**","8839","2854","-","**"
"0500000US28033","DeSoto County, Mississippi","32369","507","33529","869","28618","2908","27895","4836","30072","2079","25425","6259"
"0500000US28035","Forrest County, Mississippi","20502","966","22151","1135","17982","3533","12837","2307","12254","3779","-","**"
"0500000US28037","Franklin County, Mississippi","20906","3275","21282","3978","10917","4926","-","**","20766","2009","-","**"
"0500000US28039","George County, Mississippi","25184","1854","24659","2170","23125","14736","27117","3765","33676","8132","-","**"
"0500000US28041","Greene County, Mississippi","21427","3168","23947","3297","11432","3118","9587","5517","18207","12136","-","**"
"0500000US28043","Grenada County, Mississippi","23220","2285","23395","2281","18066","9996","41944","29986","21667","7152","-","**"
"0500000US28045","Hancock County, Mississippi","26751","1142","27390","1485","22176","3554","19534","12177","29444","15291","50234","41203"
"0500000US28047","Harrison County, Mississippi","25896","728","27363","984","21595","1482","20525","2376","19821","1244","32432","9117"
"0500000US28049","Hinds County, Mississippi","24851","623","25737","563","18866","1788","24167","5111","20530","4989","11856","10998"
"0500000US28051","Holmes County, Mississippi","16311","955","16415","968","16902","6857","13415","3476","14250","8415","-","**"
"0500000US28053","Humphreys County, Mississippi","15900","1156","15825","1239","15234","5408","16563","4034","31250","4010","-","**"
"0500000US28055","Issaquena County, Mississippi","14154","4778","15450","4614","-","**","-","**","15208","9547","-","**"
"0500000US28057","Itawamba County, Mississippi","23311","1368","23816","1503","22946","5245","11383","5040","21713","4894","-","**"
"0500000US28059","Jackson County, Mississippi","26888","672","27180","784","25874","2289","22730","5648","24422","4697","17852","14264"
"0500000US28061","Jasper County, Mississippi","22667","1700","22101","1572","22083","21422","35667","8427","26397","6420","-","**"
"0500000US28063","Jefferson County, Mississippi","17291","2682","17332","2695","-","**","-","**","19792","13910","-","**"
"0500000US28065","Jefferson Davis County, Mississippi","20051","2162","20594","1589","11315","2564","15069","6855","-","**","-","**"
"0500000US28067","Jones County, Mississippi","24228","1060","24633","1061","17422","7349","16825","7776","-","**","-","**"
"0500000US28069","Kemper County, Mississippi","17896","2118","18239","2233","24773","16214","5885","4942","15573","9507","-","**"
"0500000US28071","Lafayette County, Mississippi","23358","1579","27086","1966","15193","3865","7019","3258","5542","2005","-","**"
"0500000US28073","Lamar County, Mississippi","30085","1817","33388","2214","21712","10502","17110","4497","20962","1413","-","**"
"0500000US28075","Lauderdale County, Mississippi","23061","1141","23415","1171","23860","5145","14034","2926","22461","4093","-","**"
"0500000US28077","Lawrence County, Mississippi","25295","3159","25344","3183","-","**","38068","21520","-","**","-","**"
"0500000US28079","Leake County, Mississippi","21268","1805","21130","2094","17727","8787","26964","5789","30864","12613","-","**"
"0500000US28081","Lee County, Mississippi","26351","733","26964","779","21846","3576","19759","6147","29040","8407","16364","10446"
"0500000US28083","Leflore County, Mississippi","18160","1667","18502","1795","16414","2474","-","**","-","**","-","**"
"0500000US28085","Lincoln County, Mississippi","24466","2153","24479","2201","22929","10201","22073","6034","46667","45808","-","**"
"0500000US28087","Lowndes County, Mississippi","27971","2126","27644","2101","30909","7018","19899","8224","30930","8840","44500","19324"
"0500000US28089","Madison County, Mississippi","36455","1434","37669","1197","28135","4843","30622","6410","35804","13189","11503","8223"
"0500000US28091","Marion County, Mississippi","19521","1632","19530","1722","19185","6866","16765","12792","21473","9212","-","**"
"0500000US28093","Marshall County, Mississippi","25089","2308","25751","1898","17724","3303","16386","4516","-","**","-","**"
"0500000US28095","Monroe County, Mississippi","24172","1612","24473","1526","19525","4886","27037","11896","-","**","-","**"
"0500000US28097","Montgomery County, Mississippi","21958","1984","21635","2131","25872","1856","21081","4487","-","**","-","**"
"0500000US28099","Neshoba County, Mississippi","20238","1721","20219","1516","26132","8188","23281","10570","8045","6847","14018","12477"
"0500000US28101","Newton County, Mississippi","22218","1859","23184","2237","15750","5292","11726","4401","8542","1938","-","**"
"0500000US28103","Noxubee County, Mississippi","17847","2649","18002","2535","12650","7853","8500","5480","28646","540","-","**"
"0500000US28105","Oktibbeha County, Mississippi","19134","1460","22266","1380","12561","3766","6943","1493","5558","1798","-","**"
"0500000US28107","Panola County, Mississippi","21299","1164","21682","1129","15368","7420","16198","9223","31364","21334","-","**"
"0500000US28109","Pearl River County, Mississippi","23307","1597","24264","1805","16619","3560","11399","3690","24610","11018","-","**"
"0500000US28111","Perry County, Mississippi","19860","1513","20216","1654","17196","4376","11875","9734","-","**","-","**"
"0500000US28113","Pike County, Mississippi","19574","1110","19854","1342","20236","4700","9947","5845","12029","4547","-","**"
"0500000US28115","Pontotoc County, Mississippi","23519","2085","24651","1907","20161","11124","17167","3522","13333","11378","-","**"
"0500000US28117","Prentiss County, Mississippi","21324","1056","21406","1203","19511","6150","21126","2619","26182","233","-","**"
"0500000US28119","Quitman County, Mississippi","16623","1521","16545","1510","17250","7615","-","**","-","**","-","**"
"0500000US28121","Rankin County, Mississippi","32740","1078","34014","1130","30026","5040","23256","2797","27482","5362","47595","24682"
"0500000US28123","Scott County, Mississippi","21183","1498","21512","1523","19787","3950","19856","13931","15385","2389","-","**"
"0500000US28125","Sharkey County, Mississippi","20299","3456","20589","3829","12000","5020","25739","7377","-","**","-","**"
"0500000US28127","Simpson County, Mississippi","21821","1414","21878","1631","29943","11470","13750","8789","11548","1257","-","**"
"0500000US28129","Smith County, Mississippi","24747","2255","25116","2145","22384","6965","20000","14429","-","**","-","**"
"0500000US28131","Stone County, Mississippi","21066","1782","21743","1783","13750","4069","9595","6675","15046","9270","-","**"
"0500000US28133","Sunflower County, Mississippi","18212","1537","18961","1713","15280","4428","14662","3541","11131","3801","-","**"
"0500000US28135","Tallahatchie County, Mississippi","18315","2642","18888","2817","13558","6732","-","**","16975","12983","20481","2979"
"0500000US28137","Tate County, Mississippi","24970","1857","25882","2230","18493","4946","23456","20045","-","**","-","**"
"0500000US28139","Tippah County, Mississippi","22388","3330","23254","3483","22727","14268","9656","5445","6635","3882","-","**"
"0500000US28141","Tishomingo County, Mississippi","21364","1451","22329","1488","11513","3188","23109","2616","16181","11656","-","**"
"0500000US28143","Tunica County, Mississippi","22490","2867","23155","1773","13542","2156","32083","25684","14940","7737","-","**"
"0500000US28145","Union County, Mississippi","24243","1970","25024","1541","21275","3765","21701","7746","18516","16237","-","**"
"0500000US28147","Walthall County, Mississippi","21211","2252","22121","3330","20634","3613","13634","11928","11442","481","-","**"
"0500000US28149","Warren County, Mississippi","24260","1284","24760","1303","16865","4883","18994","12656","23125","20792","-","**"
"0500000US28151","Washington County, Mississippi","18920","945","19391","910","15784","3033","-","**","12264","6389","-","**"
"0500000US28153","Wayne County, Mississippi","22723","3671","22866","3605","-","**","12419","10104","73233","57065","-","**"
"0500000US28155","Webster County, Mississippi","22854","3015","24220","3123","8172","2313","26106","16212","16563","2829","-","**"
"0500000US28157","Wilkinson County, Mississippi","16143","2528","16189","2505","-","**","13750","11892","-","**","-","**"
"0500000US28159","Winston County, Mississippi","20528","914","20554","998","19632","13596","21063","3113","12847","12458","-","**"
"0500000US28161","Yalobusha County, Mississippi","21930","1577","21795","1407","25709","11658","29508","13716","18188","14825","-","**"
"0500000US28163","Yazoo County, Mississippi","18923","2213","19657","2059","13601","6568","30938","23841","-","**","-","**"
"0500000US29001","Adair County, Missouri","20211","1740","25206","1719","14362","5053","4820","1659","15183","4239","-","**"
"0500000US29003","Andrew County, Missouri","30478","1279","30469","1391","22392","12560","31680","8389","30923","4767","-","**"
"0500000US29005","Atchison County, Missouri","28101","1720","28985","1728","24583","8155","14583","9054","16875","5869","-","**"
"0500000US29007","Audrain County, Missouri","23257","1504","25628","1270","20863","3863","9161","2294","16423","2194","11786","1966"
"0500000US29009","Barry County, Missouri","23819","1803","25009","1850","20119","2848","22077","2483","27560","9783","6250","2366"
"0500000US29011","Barton County, Missouri","22363","1974","23783","2653","15938","5840","9200","4675","23913","14921","-","**"
"0500000US29013","Bates County, Missouri","26493","1219","27774","1761","19708","2806","19831","4629","27883","7618","-","**"
"0500000US29015","Benton County, Missouri","21691","1098","22248","1160","14313","3962","16136","6245","15927","12450","25341","6236"
"0500000US29017","Bollinger County, Missouri","22355","1994","22974","2382","20478","3044","18214","8264","21094","17051","-","**"
"0500000US29019","Boone County, Missouri","29043","939","33339","1173","14332","1940","8553","2086","19138","6725","18000","4595"
"0500000US29021","Buchanan County, Missouri","26406","651","28057","1273","21577","1910","10385","1614","21713","10577","6222","3146"
"0500000US29023","Butler County, Missouri","21207","772","22086","910","16989","3938","14563","3289","16607","2889","-","**"
"0500000US29025","Caldwell County, Missouri","26571","1125","27277","1390","20391","3051","23750","9993","11648","6779","-","**"
"0500000US29027","Callaway County, Missouri","28863","1282","30418","1070","19215","6506","20798","2891","16563","9121","-","**"
"0500000US29029","Camden County, Missouri","24976","1410","25086","1607","17179","3585","26607","8113","32165","2815","10385","1919"
"0500000US29031","Cape Girardeau County, Missouri","26761","741","28791","1474","21407","3045","18015","4791","21420","2926","11188","5381"
"0500000US29033","Carroll County, Missouri","25904","1437","26804","1666","16400","5598","31875","16887","-","**","-","**"
"0500000US29035","Carter County, Missouri","20879","2913","22540","4004","16392","2994","29444","21291","13944","848","-","**"
"0500000US29037","Cass County, Missouri","34558","1035","35584","963","29016","5325","27941","4024","37717","9370","-","**"
"0500000US29039","Cedar County, Missouri","21190","1292","21808","1180","16296","2529","-","**","30379","20100","-","**"
"0500000US29041","Chariton County, Missouri","23881","1662","24695","1510","11645","6595","-","**","4167","1364","-","**"
"0500000US29043","Christian County, Missouri","30295","845","30919","821","27106","2657","22333","4102","33906","10021","-","**"
"0500000US29045","Clark County, Missouri","25281","1450","26157","1325","17272","5243","-","**","20500","16181","-","**"
"0500000US29047","Clay County, Missouri","35437","816","37131","896","32022","1619","26554","2665","28936","4575","13239","2796"
"0500000US29049","Clinton County, Missouri","32199","1217","32465","1735","32969","6093","31223","5348","21654","9487","-","**"
"0500000US29051","Cole County, Missouri","33462","1115","35317","1231","26755","4781","23392","2455","19583","15279","38443","805"
"0500000US29053","Cooper County, Missouri","27894","1886","29793","2250","23135","3227","14000","2390","30446","19857","-","**"
"0500000US29055","Crawford County, Missouri","22158","1539","23097","2103","19470","2919","21763","12936","12229","12208","-","**"
"0500000US29057","Dade County, Missouri","20907","1207","21050","1438","23017","5842","18466","5833","20938","3211","18929","1088"
"0500000US29059","Dallas County, Missouri","21248","1479","21782","1571","15599","3877","22188","8625","21111","12110","-","**"
"0500000US29061","Daviess County, Missouri","25878","1317","26316","1438","16447","2240","27328","7444","36250","12637","23000","18853"
"0500000US29063","DeKalb County, Missouri","28051","3551","30495","1891","19063","8061","15233","4667","11250","3663","-","**"
"0500000US29065","Dent County, Missouri","23507","2301","24411","2389","14352","2306","21477","17945","23571","6272","-","**"
"0500000US29067","Douglas County, Missouri","19586","1809","20054","2009","21581","10731","17426","5416","11276","5629","22639","12464"
"0500000US29069","Dunklin County, Missouri","21034","851","21564","831","16981","2684","12907","9450","16292","11176","15865","3279"
"0500000US29071","Franklin County, Missouri","30619","593","31310","684","23190","3191","21853","4412","25174","10984","-","**"
"0500000US29073","Gasconade County, Missouri","26785","1131","27158","1297","25343","4379","23333","8988","42083","28972","-","**"
"0500000US29075","Gentry County, Missouri","25652","1248","26366","1254","23917","3526","20163","5941","-","**","-","**"
"0500000US29077","Greene County, Missouri","26445","309","28660","723","20895","909","15169","1564","17441","2521","23043","13341"
"0500000US29079","Grundy County, Missouri","23298","2640","23663","2719","29135","7669","13363","3526","-","**","20188","16446"
"0500000US29081","Harrison County, Missouri","23496","1266","23421","1406","24526","7123","18750","7134","-","**","-","**"
"0500000US29083","Henry County, Missouri","24875","1316","26634","1603","16198","3614","20227","5143","33600","13093","-","**"
"0500000US29085","Hickory County, Missouri","20154","1721","20366","1614","14375","5243","18770","6024","43636","18301","-","**"
"0500000US29087","Holt County, Missouri","28772","1868","29307","1936","24567","2396","31667","22794","-","**","-","**"
"0500000US29089","Howard County, Missouri","24994","2219","26325","2261","18897","11537","17083","6239","11136","1845","-","**"
"0500000US29091","Howell County, Missouri","21380","969","21931","1109","15923","4788","19342","5822","15824","6315","-","**"
"0500000US29093","Iron County, Missouri","20351","1153","21104","1246","16344","2817","19500","4400","16734","2454","-","**"
"0500000US29095","Jackson County, Missouri","31562","271","32204","305","26798","836","25379","2441","31136","1383","18229","6178"
"0500000US29097","Jasper County, Missouri","25861","733","27100","863","17469","2366","18347","6408","18975","4518","-","**"
"0500000US29099","Jefferson County, Missouri","32137","517","32740","862","27212","4670","28143","4534","24141","9802","25114","9766"
"0500000US29101","Johnson County, Missouri","25893","976","31044","780","20100","5286","10306","1571","19936","2937","41061","5319"
"0500000US29103","Knox County, Missouri","20024","2212","22298","2857","9639","1559","-","**","-","**","-","**"
"0500000US29105","Laclede County, Missouri","25278","1445","25492","1405","22600","8365","21827","1711","-","**","26319","601"
"0500000US29107","Lafayette County, Missouri","29888","1461","31191","1111","19389","1561","19882","7142","17000","9028","20461","8132"
"0500000US29109","Lawrence County, Missouri","23967","953","24860","1097","17416","3212","24507","2834","18507","1590","22778","13452"
"0500000US29111","Lewis County, Missouri","23806","1721","25522","1979","20625","15679","11544","7923","-","**","-","**"
"0500000US29113","Lincoln County, Missouri","31168","906","31435","1056","27903","5583","30144","3168","33750","6666","48203","2193"
"0500000US29115","Linn County, Missouri","26909","799","27383","1043","20956","7805","19750","11855","-","**","26429","688"
"0500000US29117","Livingston County, Missouri","26939","1453","27680","1796","21829","9252","8929","4161","30125","26534","-","**"
"0500000US29119","McDonald County, Missouri","24130","992","24487","1001","19761","3004","24659","10098","10417","6636","30625","29320"
"0500000US29121","Macon County, Missouri","24657","1107","24949","1044","21897","3275","19943","7134","27250","8322","2,500-","***"
"0500000US29123","Madison County, Missouri","23587","1740","24302","1604","19803","6679","21000","11246","-","**","-","**"
"0500000US29125","Maries County, Missouri","26802","1908","27151","2098","27000","19284","19832","2335","-","**","58906","26989"
"0500000US29127","Marion County, Missouri","25606","1137","26383","1299","25283","5588","18298","2530","12101","6152","-","**"
"0500000US29129","Mercer County, Missouri","25028","3931","24475","4187","-","**","29792","24492","33750","17548","-","**"
"0500000US29131","Miller County, Missouri","26846","1429","27365","1540","22957","2727","22003","8339","-","**","-","**"
"0500000US29133","Mississippi County, Missouri","14973","1527","16281","2022","13481","2544","7592","2539","-","**","-","**"
"0500000US29135","Moniteau County, Missouri","29996","1180","30744","785","19526","6738","20365","6662","38083","3900","-","**"
"0500000US29137","Monroe County, Missouri","26924","1542","26560","1408","31696","9408","31635","7946","19674","16067","-","**"
"0500000US29139","Montgomery County, Missouri","27625","2234","28266","2249","18281","7726","27679","10807","23906","10492","-","**"
"0500000US29141","Morgan County, Missouri","21027","1367","21760","1411","16292","2956","14245","2904","16929","3509","26250","284"
"0500000US29143","New Madrid County, Missouri","23739","1810","24164","1684","25469","9762","16696","6278","11442","10699","14444","7636"
"0500000US29145","Newton County, Missouri","26793","832","27388","1075","20922","3859","24948","10789","20062","3925","49844","23512"
"0500000US29147","Nodaway County, Missouri","20924","1020","25815","1551","14470","1661","5952","3298","3779","964","-","**"
"0500000US29149","Oregon County, Missouri","20333","1257","20453","1265","21786","9619","16775","7142","20479","8451","-","**"
"0500000US29151","Osage County, Missouri","31440","1047","31964","1251","25197","3876","22778","12763","-","**","-","**"
"0500000US29153","Ozark County, Missouri","17707","1774","18452","2019","18472","5823","10288","3162","13393","5622","-","**"
"0500000US29155","Pemiscot County, Missouri","18526","1196","19997","1257","11367","2061","16111","15543","12254","5770","-","**"
"0500000US29157","Perry County, Missouri","28678","1710","30100","1263","19909","3267","22500","14603","20132","5760","-","**"
"0500000US29159","Pettis County, Missouri","24493","917","25404","814","19199","2973","15583","6609","23229","6761","29659","9399"
"0500000US29161","Phelps County, Missouri","24011","1187","26531","903","18451","3243","8207","2738","16016","6146","15040","6459"
"0500000US29163","Pike County, Missouri","23088","1392","24186","1389","22979","5134","7689","3365","22039","10429","25833","5637"
"0500000US29165","Platte County, Missouri","39879","1108","40466","1101","38772","4317","34003","3881","40213","5494","-","**"
"0500000US29167","Polk County, Missouri","21765","1108","23251","1635","15301","1968","15747","2990","27917","22620","-","**"
"0500000US29169","Pulaski County, Missouri","24121","1639","28940","2482","25714","4385","14245","5819","17405","3328","26888","9144"
"0500000US29171","Putnam County, Missouri","24892","2537","25755","3351","16250","12899","-","**","17583","8635","-","**"
"0500000US29173","Ralls County, Missouri","28251","1949","28151","2086","22353","16076","35370","6788","16250","8152","-","**"
"0500000US29175","Randolph County, Missouri","25739","1749","26873","1773","21295","6480","8843","2561","15648","10889","-","**"
"0500000US29177","Ray County, Missouri","30594","1046","31083","1123","17943","5557","29200","4885","29423","16780","26620","5361"
"0500000US29179","Reynolds County, Missouri","22173","1520","23462","2025","21176","2125","14883","3771","9485","5394","-","**"
"0500000US29181","Ripley County, Missouri","17408","994","17208","954","19396","2230","17059","5819","-","**","-","**"
"0500000US29183","St. Charles County, Missouri","39314","533","39836","656","37019","2993","34911","5344","31209","4588","-","**"
"0500000US29185","St. Clair County, Missouri","21077","1233","21012","1425","23819","5040","21941","7497","15579","4501","-","**"
"0500000US29186","Ste. Genevieve County, Missouri","28897","2631","29022","2316","32448","16559","26505","22572","-","**","-","**"
"0500000US29187","St. Francois County, Missouri","23815","1147","24688","1159","23771","3232","10868","1939","13593","2320","-","**"
"0500000US29189","St. Louis County, Missouri","35387","371","36813","447","29260","1343","28263","3005","27781","3480","21469","5868"
"0500000US29195","Saline County, Missouri","24437","1381","25226","1137","21307","4487","15750","11373","17125","14581","-","**"
"0500000US29197","Schuyler County, Missouri","22271","1923","22109","2189","24545","10875","32000","19918","12131","1890","-","**"
"0500000US29199","Scotland County, Missouri","27390","2187","27179","2026","30893","16722","-","**","51667","36661","-","**"
"0500000US29201","Scott County, Missouri","22709","1217","24046","1471","17553","4347","17303","2306","-","**","11250","7209"
"0500000US29203","Shannon County, Missouri","17782","1407","17978","1489","16250","7402","11850","5047","19083","10762","-","**"
"0500000US29205","Shelby County, Missouri","24780","2151","26040","2193","16776","3953","17750","11669","2,500-","***","-","**"
"0500000US29207","Stoddard County, Missouri","22608","1182","23502","1327","16212","3999","15177","3373","25625","11706","12000","4729"
"0500000US29209","Stone County, Missouri","24046","1375","24165","1486","30527","9749","19923","7098","21786","11292","14844","11011"
"0500000US29211","Sullivan County, Missouri","25013","2060","25250","1861","19211","12588","22400","6388","-","**","-","**"
"0500000US29213","Taney County, Missouri","23883","955","24622","1166","21476","3173","17554","6207","23045","4540","-","**"
"0500000US29215","Texas County, Missouri","21045","1164","21621","1219","10942","2902","16250","15080","27396","16538","-","**"
"0500000US29217","Vernon County, Missouri","25009","1200","26066","1360","21121","4810","14940","5193","22526","8379","2,500-","***"
"0500000US29219","Warren County, Missouri","29000","2721","30623","2083","21821","5030","17557","3267","-","**","-","**"
"0500000US29221","Washington County, Missouri","20390","1303","20726","1438","19531","7000","12279","5047","-","**","-","**"
"0500000US29223","Wayne County, Missouri","18236","2157","19075","2321","14250","2598","10151","1944","3828","828","-","**"
"0500000US29225","Webster County, Missouri","26009","1034","27001","1052","21270","3171","20198","5346","13903","2176","-","**"
"0500000US29227","Worth County, Missouri","26183","1778","27500","3007","12708","10001","-","**","22969","6624","-","**"
"0500000US29229","Wright County, Missouri","19181","1291","19694","1332","16617","3797","19100","6121","13015","3432","2,500-","***"
"0500000US29510","St. Louis city, Missouri","28186","591","28921","642","23343","1359","28828","3423","26345","2569","22526","11958"
"0500000US30001","Beaverhead County, Montana","22728","1525","26744","1991","11063","3437","7138","4339","7248","2031","-","**"
"0500000US30003","Big Horn County, Montana","25387","1715","25779","1737","15508","5725","54028","36217","30179","15324","-","**"
"0500000US30005","Blaine County, Montana","23482","1375","23786","1482","13438","11939","20536","14115","-","**","-","**"
"0500000US30007","Broadwater County, Montana","30913","1939","30800","2258","32188","27909","32625","31610","25833","12609","-","**"
"0500000US30009","Carbon County, Montana","29315","1180","29730","1235","26649","4669","27679","7923","19861","10927","-","**"
"0500000US30011","Carter County, Montana","30061","3899","30225","2600","83750","14917","47083","6149","18900","829","-","**"
"0500000US30013","Cascade County, Montana","28467","1134","30213","953","22616","1622","17601","5497","22796","3854","32368","8366"
"0500000US30015","Chouteau County, Montana","24726","2112","25188","2342","26066","590","19375","8515","11776","4979","60455","45549"
"0500000US30017","Custer County, Montana","28832","1668","29755","1812","25554","3691","31458","4476","21667","2984","-","**"
"0500000US30019","Daniels County, Montana","32053","2117","31961","1928","105268","94629","-","**","53667","2135","-","**"
"0500000US30021","Dawson County, Montana","29196","3944","31213","3225","26631","8190","15000","7111","51167","37855","2,500-","***"
"0500000US30023","Deer Lodge County, Montana","23700","2039","26956","2224","17887","4617","10139","4732","12303","8444","-","**"
"0500000US30025","Fallon County, Montana","38867","5492","40901","3217","21477","3933","103194","57839","26486","730","-","**"
"0500000US30027","Fergus County, Montana","27245","1767","27297","1996","40263","13193","11675","4471","24375","15997","11250","2783"
"0500000US30029","Flathead County, Montana","28269","1089","29034","1103","25831","1849","32912","9631","22944","3371","18464","5160"
"0500000US30031","Gallatin County, Montana","31088","649","35664","1172","22512","2922","11446","3904","18793","1919","5720","2108"
"0500000US30033","Garfield County, Montana","24904","2457","24663","2581","-","**","-","**","26591","2937","-","**"
"0500000US30035","Glacier County, Montana","20169","2675","21034","2421","14678","4810","10642","6736","31833","16133","-","**"
"0500000US30037","Golden Valley County, Montana","22246","2053","22438","2496","2,500-","***","33750","30463","13958","1736","-","**"
