,id,median_age,pop,african_american,median_income,area,pop_density
2373,46027,24.9,13957,260,20563.0,412.19,33.86059826778913
2374,46029,39.1,28026,219,31021.0,688.5,40.705882352941174
2375,46031,28.7,4150,14,21172.0,2469.69,1.680372840315991
2376,46033,54.8,8719,22,31570.0,1557.0,5.5998715478484264
2377,46035,38.6,19871,273,30801.0,435.56,45.621728349710715
2378,46037,47.7,5486,5,27029.0,1027.87,5.337250819656183
2379,46039,42.8,4318,1,32314.0,622.69,6.934429651993768
2380,46041,26.9,5833,5,25887.0,2302.49,2.533344335914597
2381,46043,46.7,2929,0,27436.0,431.8,6.783232978230662
2382,46045,42.4,3909,7,36104.0,1125.96,3.4717041457955875
2383,46047,53.6,6747,0,24749.0,1739.92,3.8777644949193064
2384,46049,47.0,2312,1,29184.0,981.75,2.354978354978355
2385,46051,42.9,7149,33,32478.0,681.46,10.490711120241833
2386,46053,45.4,4186,0,25806.0,1014.96,4.124300465042957
2387,46055,44.1,2018,1,25625.0,1810.53,1.1145907551932308
2388,46057,35.0,6025,26,32500.0,507.23,11.878240640340673
2389,46059,47.4,3256,4,31679.0,1436.61,2.2664467043943732
2390,46061,36.7,3399,0,31341.0,434.51,7.822604773192792
2391,46063,42.3,1306,27,33523.0,2671.38,0.4888858941820332
2392,46065,38.0,17608,24,37626.0,741.56,23.744538540374347
2393,46067,43.0,7308,0,30145.0,812.9,8.99003567474474
2394,46069,53.3,1319,32,34196.0,860.52,1.532794124482871
2395,46071,32.2,3290,10,17050.0,1863.91,1.765106684335617
2396,46073,51.6,2018,0,28438.0,526.23,3.8348250764874674
2397,46075,53.5,793,9,30053.0,969.68,0.8177955614223249
2398,46077,45.1,4944,0,33683.0,832.24,5.9405940594059405
2399,46079,43.2,12717,52,28121.0,563.28,22.576693651469963
2400,46081,42.1,25478,230,27320.0,800.04,31.84590770461477
2401,46083,34.9,56826,756,39432.0,577.28,98.4375
2402,46085,35.5,3848,4,25879.0,1641.94,2.343569192540531
2403,46087,39.3,5548,39,32425.0,574.2,9.662138627655867
2404,46089,50.2,2297,48,25558.0,1136.64,2.0208685247747744
2405,46091,39.8,4891,31,32424.0,838.07,5.836028016752777
2406,46093,36.5,27717,525,30410.0,3470.98,7.985352839831978
2407,46095,32.9,2052,3,17740.0,1307.31,1.569635358101751
2408,46097,44.0,2211,6,29577.0,570.31,3.8768389121705744
2409,46099,34.9,188674,10709,33737.0,807.15,233.75332961655207
2410,46101,39.9,6507,33,32692.0,519.39,12.528158031536996
2411,46103,39.0,110685,1336,29805.0,2776.55,39.86421998523347
2412,46105,47.5,2897,0,29757.0,2870.48,1.0092388729411108
2413,46107,49.2,2315,0,28774.0,861.14,2.688296908748868
2414,46109,38.1,10287,62,26253.0,1101.04,9.342984814357335
2415,46111,42.6,2379,0,30921.0,569.32,4.178669289678915
2416,46115,43.5,6483,14,31111.0,1503.93,4.310705950409925
2417,46117,44.5,3017,0,36029.0,1444.43,2.0887131948242557
2418,46119,46.8,1305,0,36450.0,1006.82,1.296160187521106
2419,46121,23.8,10195,6,18483.0,1388.56,7.342138618424843
2420,46123,45.1,5458,0,28905.0,1612.45,3.38491116003597
2421,46125,42.0,8300,38,31455.0,617.06,13.450879979256475
2422,46127,40.0,15368,124,37384.0,460.54,33.36952273418161
2423,46129,42.8,5457,275,31106.0,708.63,7.700774734346556
2424,46135,41.8,22717,357,30126.0,521.16,43.58930079054417
2425,46137,33.1,2791,0,21181.0,1961.27,1.423057508655106
2426,47001,43.3,76061,2671,26136.0,337.16,225.59319017677066
2427,47003,37.9,48292,3908,26084.0,473.64,101.95929397854911
2428,47005,47.9,16140,487,19844.0,394.14,40.94991627340539
2429,47007,44.1,14836,491,23166.0,406.43,36.50321088502325
2430,47009,43.7,129927,3461,28221.0,558.71,232.5481913694045
2431,47011,39.5,105749,5358,26412.0,328.76,321.66017763718213
2432,47013,44.1,39797,127,21656.0,480.19,82.87761094566734
2433,47015,42.0,14178,265,27262.0,265.64,53.37298599608493
2434,47017,42.5,27886,2867,22236.0,599.25,46.534835210680015
2435,47019,45.4,56433,967,22290.0,341.2,165.39566236811254
2436,47021,40.3,40181,637,30987.0,302.44,132.8561036899881
2437,47023,37.7,17190,1535,24558.0,285.74,60.15958563729264
2438,47025,43.1,31732,321,20312.0,434.58,73.01762621381565
2439,47027,47.3,7654,183,17133.0,236.54,32.358163524139684
2440,47029,45.2,35552,662,21351.0,434.57,81.80960489679454
2441,47031,39.7,55209,2163,25585.0,428.96,128.7043080939948
2442,47033,40.7,14399,1877,25620.0,265.54,54.22535211267605
2443,47035,51.0,59216,613,24268.0,681.03,86.95064828274819
2444,47037,34.3,687488,186295,32518.0,504.03,1363.982302640716
2445,47039,46.4,11686,518,22024.0,333.85,35.00374419649543
2446,47041,41.1,19847,360,28066.0,304.35,65.21110563495975
2447,47043,39.1,52680,2213,28052.0,489.9,107.53214941824862
2448,47045,40.5,37416,4836,25698.0,512.33,73.03105420334549
2449,47047,45.8,40164,11000,29502.0,704.79,56.98718767292385
2450,47049,45.2,18213,59,19473.0,498.61,36.52754657949098
2451,47051,42.2,41725,1988,25327.0,554.54,75.24254336927905
2452,47053,39.9,49228,8423,24373.0,602.74,81.67369014832266
2453,47055,43.9,29285,2871,26631.0,610.93,47.935115315993656
2454,47057,45.0,23101,104,22533.0,280.6,82.3271560940841
2455,47059,44.7,68834,1501,22668.0,622.17,110.63535689602521
2456,47061,43.4,13344,96,20029.0,360.53,37.0121765179042
2457,47063,40.7,64132,2964,23358.0,161.18,397.89055714108446
2458,47065,39.7,360919,69100,29070.0,542.43,665.3743340154491
2459,47067,44.5,6587,33,18665.0,222.34,29.62579832688675
2460,47069,40.3,25443,10648,20987.0,667.77,38.10144211330248
2461,47071,45.3,25715,1001,21631.0,577.32,44.54202175569874
2462,47073,44.9,56611,747,22905.0,486.98,116.2491272742207
2463,47075,42.0,17623,8950,22915.0,533.11,33.05696760518467
2464,47077,41.5,27977,2192,24619.0,520.07,53.79468148518468
2465,47079,45.8,32284,2643,22462.0,562.1,57.4346201743462
2466,47081,41.1,24813,1299,22891.0,612.5,40.51102040816327
2467,47083,43.9,8164,441,23090.0,200.29,40.76089669978531
2468,47085,42.0,18435,430,23413.0,530.98,34.718821801197784
2469,47087,46.8,11682,40,19749.0,308.32,37.88920601971977
2470,47089,43.9,53679,910,22984.0,274.08,195.85157618213663
2471,47091,46.0,17753,613,17509.0,298.48,59.47802197802197
2472,47093,37.4,461104,40147,29660.0,508.22,907.2921175868718
2473,47095,41.5,7401,2110,17079.0,165.78,44.64350343829171
2474,47097,38.3,25989,8769,22263.0,471.99,55.06260725862836
2475,47099,39.3,43390,724,23591.0,617.13,70.30933514818595
2476,47101,43.3,12027,219,22104.0,282.09,42.6353291502712
2477,47103,42.6,33924,2428,27624.0,570.34,59.48030999053196
2478,47105,47.6,52340,510,28529.0,229.22,228.33958642352326
2479,47107,42.6,53053,1953,22440.0,430.13,123.34178039197452
2480,47109,43.5,25844,1428,21602.0,562.86,45.91550296699001
2481,47111,39.4,23842,44,23375.0,307.14,77.6258383798919
2482,47113,38.7,97625,36352,26718.0,557.12,175.23154796094198
2483,47115,43.4,28538,734,23598.0,498.16,57.28681548096996
2484,47117,38.9,32965,2491,28320.0,375.46,87.79896660096948
2485,47119,39.1,91976,10571,30161.0,613.14,150.0081547444303
2486,47121,46.0,12104,230,24033.0,195.12,62.03362033620336
2487,47123,43.9,46064,961,22364.0,635.57,72.47667448117437
2488,47125,30.8,200180,40208,31030.0,539.18,371.2674802477837
2489,47127,45.0,6378,140,31250.0,129.22,49.35768456895217
2490,47129,41.6,21545,1239,21844.0,522.18,41.25971887088744
2491,47131,42.6,30365,3126,23795.0,544.73,55.743212233583606
2492,47133,43.0,22068,144,23281.0,433.48,50.90892313370859
2493,47135,43.2,7962,218,19701.0,414.73,19.198032454850143
2494,47137,50.1,5079,9,21654.0,162.98,31.16333292428519
2495,47139,45.6,16814,56,25015.0,434.68,38.68132879359529
2496,47141,36.4,77447,1720,24160.0,401.1,193.0865120917477
2497,47143,38.9,32719,746,23097.0,315.38,103.74468894666751
2498,47145,46.4,53075,1227,26097.0,360.71,147.1403620637077
2499,47147,39.0,70280,5110,31153.0,476.29,147.55716055344433
2500,47149,33.5,315815,46723,32018.0,619.36,509.90538620511495
2501,47151,39.4,21969,126,20467.0,532.3,41.271839188427585
2502,47153,44.1,14816,33,21794.0,265.86,55.72857895132776
2503,47155,42.9,97068,910,23907.0,592.5,163.82784810126583
2504,47157,35.6,936374,502669,28181.0,763.17,1226.953365567305
2505,47159,40.3,19740,561,28205.0,314.29,62.80823443316682
2506,47161,44.2,13427,134,24176.0,459.33,29.23170705157512
2507,47163,45.1,157050,3067,24758.0,413.36,379.93516547319524
2508,47165,39.8,183437,13457,32203.0,529.45,346.4670884880536
2509,47167,37.5,61447,11313,30703.0,458.37,134.05545738159128
2510,47169,35.1,10231,1042,26749.0,114.19,89.5962868902706
2511,47171,46.5,17811,60,21814.0,186.17,95.67062362356987
2512,47173,43.0,19488,98,22784.0,223.55,87.17512860657571
2513,47175,46.9,5760,16,21845.0,273.42,21.06649111257406
2514,47177,40.0,40702,862,23268.0,432.68,94.06952019968568
2515,47179,40.2,127805,5340,24948.0,326.47,391.4754801360002
2516,47181,43.0,16693,1143,21390.0,734.1,22.739408799891024
2517,47183,38.6,33510,2831,21594.0,580.36,57.740023433730784
2518,47185,43.2,26800,568,22788.0,376.67,71.14981283351474
2519,47187,39.1,225389,9281,45817.0,582.6,386.86749055956057
2520,47189,40.4,136666,9757,35388.0,570.83,239.41628856226896
2521,48001,39.3,57810,12124,23143.0,1062.6,54.404291360813104
2522,48003,30.8,18036,122,33373.0,1500.71,12.018311332635886
2523,48005,37.5,87322,12890,24657.0,797.78,109.45624106896639
2524,48007,50.6,24462,354,21631.0,252.07,97.04447177371365
2525,48009,44.5,8716,83,32611.0,903.11,9.651094551051367
2526,48011,46.0,1973,5,31212.0,909.11,2.1702544246570823
2527,48013,35.4,49528,135,24278.0,1219.54,40.61203404562376
2528,48015,40.7,29764,2684,30570.0,646.51,46.03795764953365
2529,48017,33.3,7100,46,25217.0,826.8,8.587324625060475
2530,48019,52.2,22215,154,24939.0,790.96,28.086123192070396
2531,48021,38.4,84522,6298,30057.0,888.15,95.16635703428476
2532,48023,45.9,3577,123,22319.0,867.48,4.1234380043343934
2533,48025,35.3,32611,2399,20371.0,880.24,37.047850586203765
2534,48027,31.0,348574,84435,29284.0,1051.02,331.6530608361401
2535,48029,33.6,1952843,149706,27976.0,1239.82,1575.1020309399753
2536,48031,50.4,11478,3,30193.0,709.25,16.18329221008107
2537,48033,41.7,613,0,35926.0,897.44,0.6830540203244785
2538,48035,46.6,18296,301,26155.0,982.98,18.61278968035972
2539,48037,38.0,93373,22879,27641.0,885.01,105.50502254211817
2540,48039,35.8,360677,50437,40496.0,1357.7,265.6529424762466
2541,48041,26.5,222981,23807,24118.0,585.45,380.8711247758134
2542,48043,43.7,9231,19,27435.0,6183.73,1.4927883332551712
2543,48045,46.4,1457,12,24375.0,900.0,1.6188888888888888
2544,48047,29.7,7141,48,14471.0,943.36,7.569750678426051
2545,48049,41.5,37855,1426,25515.0,944.43,40.08237773048294
2546,48051,43.3,18058,2395,30170.0,659.03,27.400877046568443
2547,48053,44.6,46530,815,27425.0,994.26,46.798624102347475
2548,48055,35.9,42144,2561,27173.0,545.26,77.2915673256795
2549,48057,37.7,21668,597,26914.0,506.84,42.751164075447875
2550,48059,44.2,13856,126,26843.0,899.37,15.406339993551041
2551,48061,31.7,421666,2441,19933.0,890.92,473.29277600682445
2552,48063,37.6,12878,2136,25628.0,195.83,65.7611193382015
2553,48065,40.6,6009,48,38411.0,920.22,6.529960226902262
2554,48067,43.3,30059,5195,24905.0,936.96,32.08141222677595
2555,48069,34.8,7673,163,28772.0,894.43,8.578647853940499
2556,48071,35.2,41305,2997,37261.0,597.14,69.17138359513682
2557,48073,37.9,52118,7092,23891.0,1052.91,49.49900751251294
2558,48075,34.5,7253,583,27867.0,696.41,10.414841831679615
2559,48077,46.6,10403,52,27652.0,1088.72,9.555257550150635
2560,48079,35.1,2887,144,25346.0,775.15,3.724440430884345
2561,48081,48.1,3303,32,25556.0,911.47,3.623816472292012
2562,48083,47.2,8334,134,26692.0,1261.95,6.604065137287531
2563,48085,36.9,973977,94720,46479.0,841.23,1157.801076994401
2564,48087,39.6,2969,273,21048.0,918.44,3.2326553721527804
2565,48089,42.9,21224,2740,29522.0,960.27,22.102117112895332
2566,48091,42.2,141642,2901,36265.0,559.48,253.1672267105169
2567,48093,44.8,13529,177,27745.0,937.75,14.427086110370567
2568,48095,45.3,3266,41,24384.0,983.8,3.3197804431795084
2569,48097,40.7,40041,1125,30926.0,874.76,45.7736979285747
2570,48099,31.8,75280,10234,26408.0,1052.07,71.55417415191005
2571,48101,37.1,1642,238,19886.0,900.56,1.8233099404814783
2572,48103,32.7,4802,129,27260.0,785.07,6.116652018291362
2573,48105,38.8,3484,24,31618.0,2807.33,1.2410368570848458
2574,48107,38.4,5836,212,22188.0,900.2,6.483003776938458
2575,48109,34.4,2214,3,16921.0,3812.8,0.5806756189676877
2576,48111,31.7,7304,56,30367.0,1503.26,4.8587735987121325
2577,48113,33.4,2606868,588903,31136.0,871.28,2991.9979799834728
2578,48115,33.5,12813,1036,21316.0,900.31,14.231764614410594
2579,48117,31.9,18736,191,28087.0,1496.87,12.51678502475165
2580,48119,44.3,5249,461,26636.0,256.83,20.437643577463692
2581,48121,35.5,833822,81758,40677.0,878.43,949.2184920824653
2582,48123,41.0,20340,1900,27063.0,908.98,22.376729961055247
2583,48125,46.0,2203,59,23000.0,901.72,2.443108725546733
2584,48127,34.3,10438,4,15656.0,1328.88,7.854734814279693
2585,48129,41.4,3342,189,23774.0,926.89,3.6056058431960643
2586,48131,36.1,11268,148,20615.0,1793.48,6.282757543992685
2587,48133,41.2,18273,599,20255.0,926.49,19.722824855098274
2588,48135,30.4,160579,7702,31823.0,897.69,178.88023705288015
2589,48137,49.1,1918,0,19526.0,2117.86,0.9056311559782043
2590,48139,36.2,173772,17580,34653.0,935.49,185.75505884616618
2591,48141,32.2,836062,27876,23153.0,1012.69,825.585322260514
2592,48143,30.4,41841,799,23502.0,1083.07,38.631852050190666
2593,48145,39.0,17272,4233,21182.0,765.48,22.563620212154465
2594,48147,41.3,34537,1953,28875.0,890.84,38.76902698576624
2595,48149,47.0,25141,1645,30069.0,950.01,26.463931958610964
2596,48151,44.6,3856,102,27609.0,898.94,4.289496518121343
2597,48153,37.2,5803,242,25377.0,992.14,5.8489729272078534
2598,48155,51.2,1275,29,21806.0,704.4,1.8100511073253833
2599,48157,36.3,765394,157134,40880.0,861.48,888.4640386311928
2600,48159,43.2,10716,473,28613.0,284.39,37.680649811878055
2601,48161,41.5,19714,2995,26288.0,877.74,22.45995397270262
2602,48163,31.2,19871,718,17164.0,1133.5,17.530657256285842
2603,48165,27.8,20706,522,27542.0,1502.38,13.782132350004659
2604,48167,37.7,332885,41809,34255.0,378.36,879.8102336399196
2605,48169,41.1,6070,347,23376.0,893.41,6.794193035672312
2606,48171,50.0,26459,29,28772.0,1058.21,25.003543720055564
2607,48173,30.8,1510,0,23286.0,900.22,1.677367754548888
2608,48175,46.1,7565,445,27950.0,852.01,8.879003767561414
2609,48177,36.3,20731,1382,27132.0,1066.69,19.43488736183896
2610,48179,36.5,22410,1007,26651.0,925.97,24.201648001555125
2611,48181,39.9,131014,7182,27892.0,932.8,140.4524013722127
2612,48183,35.6,123443,24707,25980.0,273.3,451.6758141236736
2613,48185,40.4,27984,4244,26262.0,787.46,35.537043151398166
2614,48187,37.0,158966,13085,33952.0,711.3,223.48657387881346
2615,48189,33.4,33826,1706,25386.0,1004.68,33.66843173945933
2616,48191,44.6,3048,197,20053.0,883.49,3.4499541590736738
2617,48193,45.8,8332,66,24120.0,835.91,9.96758024189207
2618,48195,35.1,5520,17,24501.0,919.81,6.001239386395016
2619,48197,43.5,3945,232,19629.0,695.11,5.675360734272274
2620,48199,39.2,56765,3279,30905.0,890.57,63.74007658016775
2621,48201,33.5,4646630,884292,31323.0,1703.48,2727.72794514758
2622,48203,38.7,66580,13760,26572.0,899.95,73.98188788266015
2623,48205,38.1,5669,425,34152.0,1462.03,3.8774854141159896
2624,48207,43.5,5726,228,20731.0,903.13,6.3401725111556475
2625,48209,32.0,213366,8997,31519.0,677.98,314.7083984778312
2626,48211,36.4,3994,40,35830.0,906.29,4.406977898906531
2627,48213,43.9,81070,5404,23787.0,873.75,92.78397711015737
2628,48215,29.2,855176,4669,19271.0,1570.87,544.3964172719576
2629,48217,42.1,35689,2340,25335.0,958.86,37.22024070250089
2630,48219,33.8,23064,746,25420.0,908.39,25.389975671242528
2631,48221,47.0,58318,466,31204.0,420.64,138.64111829593003
2632,48223,39.2,36486,2586,26608.0,767.17,47.55921112660818
2633,48225,44.5,22954,5888,21103.0,1230.91,18.647992135899454
2634,48227,36.5,36349,2020,25808.0,900.79,40.35235737519289
2635,48229,37.0,4415,89,14326.0,4570.98,0.9658760265851087
2636,48231,38.0,94162,7364,26198.0,840.32,112.05493145468392
2637,48233,38.0,21344,344,24896.0,887.42,24.051745509454374
2638,48235,42.7,1620,66,30909.0,1051.56,1.5405682985279014
2639,48237,39.6,8852,443,24394.0,910.66,9.720422550677531
2640,48239,37.7,14816,1010,27460.0,829.44,17.86265432098765
2641,48241,40.5,35506,5889,24871.0,938.85,37.81860787133195
2642,48243,55.8,2241,23,27405.0,2264.56,0.9895962129508602
2643,48245,36.2,254340,85682,27672.0,876.3,290.24306744265664
2644,48247,32.4,5231,17,19364.0,1136.14,4.604186103825232
2645,48249,34.6,40972,271,21554.0,864.97,47.368116813299885
2646,48251,36.8,167212,5962,31846.0,724.69,230.73590086795733
2647,48253,38.2,19943,2889,21856.0,928.55,21.477572559366756
2648,48255,35.4,15545,1053,27036.0,747.56,20.79431751297555
2649,48257,35.5,123804,14662,31774.0,780.7,158.58076085564235
2650,48259,41.4,43769,253,34853.0,662.45,66.07140161521623
2651,48261,39.7,568,0,22847.0,1458.33,0.3894866045408104
2652,48263,51.0,647,6,28333.0,902.51,0.7168895635505423
2653,48265,47.4,51843,765,27511.0,1103.32,46.988181126055906
2654,48267,52.1,4373,48,25094.0,1250.99,3.495631459883772
2655,48269,40.0,237,0,33750.0,910.87,0.26019080659150046
2656,48271,49.8,3659,5,19296.0,1360.06,2.6903224857726866
2657,48273,28.3,30974,1018,22844.0,881.31,35.14540853956043
2658,48275,39.5,3705,206,26690.0,850.62,4.355646469633914
2659,48277,40.7,49611,6358,25175.0,907.19,54.68644936562352
2660,48279,36.4,13123,515,24806.0,1016.18,12.914050660316086
2661,48281,43.1,20862,961,30269.0,712.84,29.266034453734356
2662,48283,36.5,7416,108,20019.0,1486.69,4.988262516059165
2663,48285,43.4,20021,1281,29296.0,969.71,20.64637881428468
2664,48287,41.1,17058,1917,28827.0,629.02,27.118374614479666
2665,48289,44.3,17225,1173,23653.0,1073.15,16.050878255602665
2666,48291,35.5,83702,8273,27199.0,1158.42,72.255313271525
2667,48293,39.9,23417,4037,23703.0,905.29,25.866849296910384
2668,48295,34.7,3398,18,27259.0,932.18,3.6452187345791587
2669,48297,42.2,12139,279,24005.0,1039.7,11.675483312493988
2670,48299,57.4,21047,143,25152.0,934.03,22.53353746667666
2671,48301,55.2,98,0,23750.0,668.93,0.14650262359290211
2672,48303,30.8,304808,21279,26244.0,895.6,340.3394372487718
2673,48305,37.3,5830,65,25000.0,891.87,6.5368271160595155
2674,48307,44.6,8057,87,23211.0,1065.6,7.560998498498499
2675,48309,33.3,251089,36746,25390.0,1037.1,242.10683637064895
2676,48311,38.2,774,0,32325.0,1139.43,0.6792870119270161
2677,48313,35.2,14197,2332,24769.0,466.07,30.461089535906623
2678,48315,50.6,10017,2294,22340.0,380.88,26.299621928166353
2679,48317,32.7,5649,48,33282.0,914.94,6.174175355761033
2680,48319,46.3,4186,2,26329.0,928.8,4.506890611541775
2681,48321,38.2,36774,3813,25473.0,1100.28,33.42240157050932
2682,48323,29.6,58174,280,18489.0,1279.26,45.47472757688038
2683,48325,39.0,50057,1331,26529.0,1325.36,37.7686062654675
2684,48327,51.8,2119,1,22898.0,902.03,2.349145815549372
2685,48329,31.7,168167,11200,38804.0,900.3,186.78995890258804
2686,48331,41.7,24770,2582,26198.0,1016.93,24.35762540194507
2687,48333,52.1,4889,19,20128.0,748.26,6.533825140993772
2688,48335,33.9,8523,840,26595.0,911.09,9.35472895103667
2689,48337,44.6,19489,131,27018.0,930.91,20.935428773995337
2690,48339,37.1,571949,28396,37915.0,1041.74,549.0323881198764
2691,48341,30.8,21399,803,31237.0,899.69,23.784859229290088
2692,48343,43.0,12373,2882,23596.0,251.99,49.10115480773047
2693,48345,41.3,1252,19,23807.0,989.56,1.2652087796596467
2694,48347,30.9,65339,11583,21426.0,946.54,69.02930673822554
2695,48349,38.1,48995,5985,24951.0,1009.63,48.52767845646425
2696,48351,44.3,13914,2823,21019.0,933.68,14.902321994687687
2697,48353,37.5,14904,888,23370.0,912.0,16.342105263157894
2698,48355,35.5,361540,13542,27335.0,838.48,431.18500143116114
2699,48357,32.3,10131,82,24270.0,917.63,11.040397545851814
2700,48359,35.9,2094,66,27938.0,1500.53,1.395506920887953
2701,48361,37.9,84069,7327,31543.0,333.67,251.95252794677376
2702,48363,40.6,28540,715,23594.0,951.79,29.985606068565545
2703,48365,39.2,23327,4032,26162.0,801.75,29.095104458995948
2704,48367,39.7,133811,1781,32185.0,903.48,148.10621153761014
2705,48369,33.4,9718,116,29158.0,880.78,11.033402211676014
2706,48371,35.9,15815,556,27388.0,4763.85,3.3197938642064715
2707,48373,43.7,48913,4794,25626.0,1057.09,46.27136762243518
2708,48375,33.9,119674,12048,25457.0,908.37,131.74587447846142
2709,48377,41.9,6975,0,14817.0,3855.24,1.80922588476982
2710,48379,48.4,11766,415,24729.0,229.45,51.27914578339508
2711,48381,35.9,134026,3678,34417.0,911.54,147.03249445992498
2712,48383,30.0,3766,32,38030.0,1175.3,3.2042882668254915
2713,48385,47.4,3408,19,20868.0,699.2,4.874141876430206
2714,48387,45.9,12171,2039,22731.0,1036.58,11.741496073626735
2715,48389,35.8,15492,446,22515.0,2635.38,5.878469139175375
2716,48391,43.3,7145,480,22952.0,770.44,9.27392139556617
2717,48393,43.2,805,0,30806.0,924.06,0.8711555526697401
2718,48395,41.5,16990,3474,24907.0,855.68,19.85555347793568
2719,48397,37.5,97175,6148,46518.0,127.04,764.9165617128463
2720,48399,40.8,10277,309,24755.0,1050.95,9.778771587611208
2721,48401,38.2,53755,9075,26176.0,924.03,58.174518143350326
2722,48403,53.0,10471,591,20582.0,491.39,21.308939945867845
2723,48405,49.3,8286,1768,21445.0,530.66,15.614517770323749
2724,48407,44.9,28180,2598,22614.0,569.24,49.50460262806549
2725,48409,35.5,67008,1171,26180.0,693.45,96.62989400821976
2726,48411,42.4,5991,121,23253.0,1135.3,5.277019290055492
2727,48413,36.2,2983,16,26524.0,1310.63,2.276004669510083
2728,48415,36.4,17096,792,27681.0,905.44,18.88142781410143
2729,48417,43.0,3296,7,26200.0,914.29,3.6049831016417113
2730,48419,38.0,25349,4847,22658.0,795.58,31.862289147540157
2731,48421,40.1,3059,37,28307.0,923.04,3.3140492286358123
2732,48423,36.6,227449,39690,27384.0,921.45,246.8381355472353
2733,48425,41.0,8860,105,30157.0,186.46,47.51689370374343
2734,48427,28.8,64078,49,14038.0,1223.18,52.38640265537369
2735,48429,39.4,9364,265,22206.0,896.72,10.442501561245427
2736,48431,40.8,1231,0,36827.0,923.45,1.3330445611565325
2737,48433,47.1,1476,30,25331.0,916.31,1.6108085691523613
2738,48435,38.6,3824,3,30298.0,1453.93,2.6301128665066407
2739,48437,35.9,7432,448,21851.0,890.16,8.349060842994518
2740,48439,34.4,2049770,338378,33326.0,863.61,2373.4903486527483
2741,48441,32.5,136870,10946,26504.0,915.55,149.4948391677134
2742,48443,55.2,896,10,24069.0,2358.03,0.3799782021433145
2743,48445,34.6,12528,609,22037.0,888.84,14.094775212636694
2744,48447,52.3,1436,14,26167.0,912.55,1.573612404799737
2745,48449,34.1,32640,2926,25174.0,406.05,80.38418913926856
2746,48451,34.1,117986,5015,27568.0,1521.97,77.52189596378378
2747,48453,34.2,1226805,101955,39860.0,990.2,1238.9466774389011
2748,48455,48.6,14620,1454,23576.0,693.61,21.07812747797754
2749,48457,42.4,21518,2305,22214.0,924.5,23.275283937263385
2750,48459,41.4,41018,3370,26279.0,582.95,70.36280984647053
2751,48461,39.6,3659,220,28795.0,1241.32,2.9476686108336287
2752,48463,33.7,26920,170,21037.0,1551.95,17.34591964947324
2753,48465,31.8,48969,706,21541.0,3144.75,15.571667064154543
2754,48467,42.8,55103,1543,26570.0,842.56,65.39949677174326
2755,48469,35.9,92109,5488,27297.0,882.14,104.4153989162718
2756,48471,35.3,72321,16780,26411.0,784.17,92.2261754466506
2757,48473,28.9,51832,12911,25613.0,513.43,100.95241805114622
2758,48475,33.9,11658,469,31467.0,835.6,13.951651507898516
2759,48477,41.5,35163,5805,28376.0,603.95,58.22170709495819
2760,48479,28.8,273526,1215,21894.0,3361.48,81.37070576055785
2761,48481,37.3,41577,5944,26008.0,1086.15,38.27924319845325
2762,48483,39.6,5338,171,27031.0,914.52,5.836941783667935
2763,48485,34.5,131596,13623,25448.0,627.78,209.6212048806907
2764,48487,39.4,12833,1291,24911.0,970.84,13.218450002060072
2765,48489,33.0,21588,138,16793.0,590.55,36.55575311150623
2766,48491,36.3,547604,35054,39583.0,1118.3,489.67540016095865
2767,48493,40.2,49173,690,32643.0,803.73,61.180993617259524
2768,48495,33.1,7867,393,28788.0,841.11,9.353116714817325
2769,48497,38.3,66290,948,29858.0,904.42,73.29559275557817
2770,48499,47.9,44366,2224,25192.0,645.23,68.75997706244284
2771,48501,30.3,8631,38,34598.0,799.71,10.792662340098286
2772,48503,41.1,18036,379,27199.0,914.47,19.72289960304876
2773,48505,29.5,14304,0,17256.0,998.41,14.326779579531456
2774,48507,32.9,12039,40,15223.0,1297.41,9.279256364603324
2775,49001,33.0,6517,0,30436.0,2589.88,2.5163328030642345
2776,49003,32.6,53946,353,30295.0,5745.55,9.389179451923662
2777,49005,25.2,124165,957,23906.0,1164.81,106.59678402486243
2778,49007,37.5,20308,91,25497.0,1478.49,13.735635682351589
2779,49009,42.5,613,1,30536.0,696.98,0.879508737696921
2780,49011,31.1,345767,4603,34554.0,298.78,1157.2628690006024
2781,49013,31.5,20148,90,30440.0,3240.95,6.216695721933384
2782,49015,36.2,10117,2,29209.0,4462.31,2.2672113770670346
2783,49017,41.9,4998,10,23253.0,5175.12,0.9657747066734684
2784,49019,40.2,9640,31,27170.0,3671.54,2.6256012463434963
2785,49021,29.1,51213,269,24493.0,3296.68,15.534719778686437
2786,49023,30.1,11301,26,26464.0,3392.28,3.3313877392196396
2787,49025,41.9,7484,15,24877.0,3990.23,1.8755811068534896
2788,49027,35.4,12854,30,27383.0,6572.43,1.955745439662347
2789,49029,32.2,11664,90,37091.0,609.2,19.146421536441235
2790,49031,44.5,1866,3,19495.0,757.79,2.4624236265983983
2791,49033,34.3,2389,0,26997.0,1028.78,2.3221680048212447
2792,49035,32.8,1133646,21602,32867.0,742.28,1527.2484776634155
2793,49037,32.2,15302,33,22504.0,7819.99,1.9567799958823477
2794,49039,32.6,29850,217,19986.0,1590.15,18.771813979813224
2795,49041,35.4,21280,137,25084.0,1910.58,11.137979043013116
2796,49043,39.5,41103,326,42507.0,1871.71,21.960132712866844
2797,49045,31.4,67397,326,35164.0,6941.35,9.709494550771824
